cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	Substrate	strlen	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
1672	-0.5842211982617811	-2.3392482580275527	0.8853766807557703	-1.2510862359637478	0.24262271088910095	-0.14126365975781	-0.46375230103754106	0.0719492559709299	0.37432453930573284	0.09947002964654676	-0.4658360307446801	0.1257402376541479	346.3174743652344	C(C(C1C(C(C(=O)O1)O)O)O)O	L-Galactono-1,4-lactone	25	70	6	-0.4546154014456584	0.33783133635120566	0.33783133635120566	0.4546154014456584	178.14000000000007	6	4	6	465.18792903117605	-0.6900000000000002	82.40651881880511	1	0	0	1	6	4	0	107.22000000000001	1	0	1	0	0	0	0	1	1	0.8333333333333334	0.8920836308839197	0.18198251040869365	0.002251221998412922	0.4518703304145589	0.8573672149467381	0.5316415452353539	2.3372541740635335	-3.0131999999999985	34.98619999999999	12	275.629	0	207.48563015210993	4	0	1	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	297.401	21.772	0.927
1673	-0.9757944039309466	0.725247654492563	-1.193163859045647	0.8674138773403691	1.0326359401963578	0.28350106805660485	-0.14813370900744652	0.07982151453712741	0.5060083910504806	1.2827199549698571	0.6687688443158509	0.29659810339390974	184.2174530029297	C(C(C1C(C(C(=O)O1)O)O)O)O	L-Gulono-1,4-lactone	25	70	6	-0.4546154014456584	0.33783133635120566	0.33783133635120566	0.4546154014456584	178.14000000000007	6	4	6	465.18792903117605	-0.6900000000000002	82.40651881880511	1	0	0	1	6	4	0	107.22000000000001	1	0	1	0	0	0	0	1	1	0.8333333333333334	0.963354926733124	0.39965493906772714	0.0029750846378918316	0.2682299109700811	0.8347014908362402	0.2976763691092258	2.4847297528404937	-3.0131999999999985	34.98619999999999	12	144.450	0	210.2975155064263	4	0	1	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	149.819	5.369	0.964
1674	0.6532502272483195	1.471150483582515	-0.2707857166849752	-1.5288978644506754	0.7609665347052518	1.301607143913549	0.3490851197466091	0.5367171966454954	-0.1705336644146728	-0.17672439966195352	-0.2207769112982592	0.6749279673530969	297.4746398925781	C(C(C1C(C(C(=O)O1)O)O)O)O	L-Gulono-1,4-lactone	25	70	6	-0.4546154014456584	0.33783133635120566	0.33783133635120566	0.4546154014456584	178.14000000000007	6	4	6	465.18792903117605	-0.6900000000000002	82.40651881880511	1	0	0	1	6	4	0	107.22000000000001	1	0	1	0	0	0	0	1	1	0.8333333333333334	0.963354926733124	0.39965493906772714	0.0029750846378918316	0.2682299109700811	0.8347014908362402	0.2976763691092258	2.4847297528404937	-3.0131999999999985	34.98619999999999	12	247.938	0	210.2975155064263	4	0	1	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	266.056	18.118	0.932
1675	-0.19337321626838602	1.3800191557022092	-1.2368645984919608	-0.21345219041265362	0.41900250886904916	0.2182378790276022	-0.515303635202294	0.28129195526387274	-0.20871253560428848	-0.47500437094845677	-0.24880939264479365	0.7662488544279745	274.0273742675781	C(C1C(C(C(C(=O)O1)O)O)O)O	D-Glucono-1,5-lactone	25	70	6	-0.4550446424711199	0.33777074985070604	0.33777074985070604	0.4550446424711199	178.14000000000007	6	4	5	459.18792903117605	-0.6900000000000002	82.40651881880511	1	0	0	1	6	4	0	107.22000000000001	1	0	1	0	0	0	0	1	1	0.8333333333333334	0.8905421091099437	0.1947554140891867	0.0017207912481164102	0.45490081545542776	0.6908994294468062	0.3087486159218233	2.3055996019715264	-3.0131999999999985	34.98619999999999	12	230.147	0	204.89068761750494	4	0	1	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	242.811	12.664	0.948
1676	0.5008561101086936	1.8800266657039888	-0.10773307441340368	-1.2291522733608018	0.7068203479796548	0.8705929982743276	-0.5727835448695487	-0.14901776248396892	-0.38663623352764126	-0.08310742843635	0.49795385918106855	0.07603793658176754	313.1894226074219	C(CC(C(=O)O)N)CC(C(=O)O)N	LL-2,6-Diaminoheptanedioate	25	76	6	-0.48008644756212965	0.31996730363454173	0.31996730363454173	0.48008644756212965	190.19900000000013	6	4	8	537.8131281726764	-1.1400000000000001	95.59535086027138	0	0	0	0	6	6	0	126.63999999999999	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9768059817928589	0.49026074273007897	0.0024024233043514974	0.2141263036940787	0.8506685350463724	0.1954549290789265	2.9959857891033326	-1.0194999999999987	45.0734	13	255.223	0	256.020515099902	2	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	275.283	20.060	0.927
1677	2.5076372186157463	1.1080457554354994	-0.017639383508492302	-0.15525593234240756	0.2778728340815977	-0.17959381873024075	-1.7618308273731085	0.495785377237014	1.6911693959123604	-0.40766455973380106	0.058205699820176336	0.31507137619362086	270.7400817871094	C(CC(C(=O)O)N)CC(C(=O)O)N	LL-2,6-Diaminoheptanedioate	25	76	6	-0.48008644756212965	0.31996730363454173	0.31996730363454173	0.48008644756212965	190.19900000000013	6	4	8	537.8131281726764	-1.1400000000000001	95.59535086027138	0	0	0	0	6	6	0	126.63999999999999	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9768059817928589	0.49026074273007897	0.0024024233043514974	0.2141263036940787	0.8506685350463724	0.1954549290789265	2.9959857891033326	-1.0194999999999987	45.0734	13	216.736	0	256.020515099902	2	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	231.061	14.325	0.938
1678	-0.5131781303965796	0.8866039723119618	-1.5567534162851056	0.5544248666747634	0.3454242177886884	-0.22395426440995417	0.19156932530039608	-0.2260634737647135	0.7692455280941862	0.6879993870934621	0.8894941167709237	-0.034624904723246266	232.96453857421875	C(CC(C(=O)O)N)CC(C(=O)O)N	meso-2,6-Diaminoheptanedioate	25	76	6	-0.48008644756212965	0.31996730363454173	0.31996730363454173	0.48008644756212965	190.19900000000013	6	4	8	537.8131281726764	-1.1400000000000001	95.59535086027138	0	0	0	0	6	6	0	126.63999999999999	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9826407714462408	0.5544054997937546	0.0033285125911826983	0.18551850121089464	0.9933375870134682	0.3826901123591568	3.0354625539694644	-1.0194999999999987	45.0734	13	182.925	0	262.43005306993877	2	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	191.141	8.216	0.957
1679	-0.5601589709039895	0.4088047611849221	-0.9632644699671986	0.1226258319802649	-2.3102810371363502	0.07895313221474902	-0.03776170965658301	0.7284408563056681	-0.4468455021077764	0.7177176468859807	-0.36823808563517996	0.5244958896107886	362.1242370605469	C(CC(C(=O)O)N)CC(C(=O)O)N	meso-2,6-Diaminoheptanedioate	25	76	6	-0.48008644756212965	0.31996730363454173	0.31996730363454173	0.48008644756212965	190.19900000000013	6	4	8	537.8131281726764	-1.1400000000000001	95.59535086027138	0	0	0	0	6	6	0	126.63999999999999	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9826407714462408	0.5544054997937546	0.0033285125911826983	0.18551850121089464	0.9933375870134682	0.3826901123591568	3.0354625539694644	-1.0194999999999987	45.0734	13	317.382	0	262.43005306993877	2	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	343.969	26.588	0.923
1680	-0.9315942819677168	0.32183680404740433	-0.8866903187027773	0.4056675438265896	-2.569736106346878	-0.21375244617111613	0.23902782697961775	0.5908065836203883	-0.14875340363135453	0.5881017581534146	-0.12454121495535149	0.1467258570243882	354.0418701171875	C1=CC(=C(C(=C1)O)N)C(=O)O	3-Hydroxyanthranilate	25	58	4	-0.5057675913897036	0.3374352908771124	0.3374352908771124	0.5057675913897036	153.13700000000006	4	3	3	492.66282752106804	-1.71	73.01047281724793	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.0	0.9467664331907663	0.3435832347158361	0.0026570563421238107	0.32192129625614135	0.6831751873398118	0.04424248780552292	2.2866693940887215	0.6725999999999996	39.478500000000004	11	316.602	0	187.07188981476986	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	341.899	25.296	0.926
1681	-0.9267124095930179	0.32222197359243904	-0.8926823912300451	0.4163771301848496	-2.5456580332646905	-0.20527444952777027	0.2601421365690979	0.58439023746584	-0.1480542816236686	0.5664400775139141	-0.12021654166969946	0.12292715215327081	350.05120849609375	C1=CC(=C(C=C1CCC(=O)O)O)O	Hydrocaffeic acid	25	70	4	-0.5042598931267965	0.30317778210342117	0.30317778210342117	0.5042598931267965	182.17500000000007	4	3	5	631.4930238947109	-1.71	89.38016859537841	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9518047752312233	0.34336734357073273	0.0024437623988440792	0.3067045318332292	0.8543751734921139	0.28412917543743194	2.600223804863729	1.1149999999999993	45.728400000000015	13	316.881	0	237.06077418432778	0	0	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	342.065	25.184	0.926
1682	-0.6759697709567369	-0.22090046134632413	-0.9602592074821277	-0.12981761375668707	-1.7539437561897107	-0.37315614352666343	0.6681002936241582	0.9671209255005563	0.17184521636268116	-0.33530379788153614	0.2093545107612659	-0.5466931332287729	350.5636901855469	C1=CC(=CC(=C1)N)C(=O)[O-]	3-Aminobenzoate	25	52	3	-0.5448137764811458	0.15621607827094236	0.15621607827094236	0.5448137764811458	136.13000000000005	3	1	2	460.9256524049394	-1.5099999999999998	66.63792804862963	1	0	0	0	3	2	0	66.15	0	0	0	1	1	0	0	0	0	0.0	0.9638922255656847	0.41318350925969505	0.0038530537679386397	0.26629265384916523	0.7369289028586021	0.033947010416021606	2.2988108584220828	-0.3677000000000001	35.18489999999999	10	292.762	-1	169.07761033435986	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	318.510	25.748	0.919
1683	-0.6284004342568675	0.3834067325199179	-0.8883860116517087	-0.06538354179331557	-2.128727847616727	-0.15325671636427426	0.09700704495481711	0.2728669712689799	-0.43343856360082106	0.0197536736384533	0.18542803447438447	0.8362563540672384	366.6563415527344	C1=CC(=CC(=C1)O)C=CC(=O)O	3-Hydroxycinnamate	25	62	3	-0.5079442741939237	0.3278212027391188	0.3278212027391188	0.5079442741939237	164.16000000000005	3	2	3	597.5908356321365	-1.7699999999999996	80.99972055253528	1	0	0	0	3	2	0	57.53	0	0	0	1	1	0	0	0	0	0.0	0.9916237486547957	0.6625145993327642	0.00451513127096464	0.1291601374411249	0.8718989179121334	0.009178687985500105	3.018664954242485	1.4899999999999995	44.77660000000001	12	320.973	0	205.27223763037918	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	346.848	25.875	0.925
1684	-1.1430699914015952	0.5048781162472028	-0.8022425008363316	1.2693883909954018	-1.6589849496140825	-0.1292975898558575	0.192078991396306	0.6558723682425581	-0.27850438936547856	-0.13135534814251415	-0.3454813408591491	-1.057704655267805	364.8987731933594	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9919153894697307	0.6674914742471107	0.004577904457907965	0.12690098554823212	0.9284041282750863	0.15697611265502606	3.0106308970092326	0.3465999999999994	47.42200000000001	13	306.986	0	236.06386347180324	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	324.062	17.076	0.947
1685	-0.6474634438217124	0.9678635621619224	-1.7866959390414838	0.20476972705259913	-1.3596767113235213	0.003451990572362871	-0.4832199173262754	-0.23998640636415428	-0.798385064112518	-0.4895697372565415	-0.35583578327364895	0.8787706017317376	344.12823486328125	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9919153894697307	0.6674914742471107	0.004577904457907965	0.12690098554823212	0.9284041282750863	0.15697611265502606	3.0106308970092326	0.3465999999999994	47.42200000000001	13	289.172	0	236.06386347180324	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	312.767	23.595	0.925
1686	0.19836434668137537	0.9628486538046954	-0.8662801934200614	0.7827785294255172	0.46121719676968276	-0.3789906649337225	0.6224991378251383	-0.30030160052206495	-0.9937721057777038	-0.22318764109683364	-0.6792478104477887	0.02065416255301712	260.2025451660156	C1=CC(=CC=C1CC(C(=O)O)N)O	L-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9919153894697307	0.6674914742471107	0.004577904457907965	0.12690098554823212	0.9284041282750863	0.15697611265502606	3.0106308970092326	0.3465999999999994	47.42200000000001	13	208.350	0	236.06386347180324	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	223.043	14.693	0.934
1687	1.8372467784192688	1.4330366521371023	-0.7573323404306906	-0.0482728770919216	-0.585159265477917	-1.6266065861915482	1.3491424851405094	-1.0953771787212172	-0.6115582158936058	0.012419370721202923	-0.5059285935159616	-0.1599782428823644	312.3463134765625	C1=CC(=CC=C1CC(C(=O)O)N)O	D-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9916991536996496	0.6637858772897933	0.004584998471656015	0.12857989170705822	0.9292909130272669	0.1700302495089682	2.991888909692223	0.3465999999999994	47.42200000000001	13	251.189	0	240.43977245546705	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	272.015	20.826	0.923
1688	-0.6278694163581077	-0.41612835773150647	-0.6030655953820961	0.26526654207573835	0.41647179725150973	0.4971080424222269	0.8304352822277719	0.23996337456637487	-0.1608267626924292	-0.2445820050733498	-0.5825183518054802	0.41732425234094506	292.70703125	C1=CC(=CC=C1CC(C(=O)O)N)O	D-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9916991536996496	0.6637858772897933	0.004584998471656015	0.12857989170705822	0.9292909130272669	0.1700302495089682	2.991888909692223	0.3465999999999994	47.42200000000001	13	242.157	0	240.43977245546705	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	254.153	11.997	0.953
1689	-0.012860957012853497	-1.0153464721425212	1.3402031828932135	0.3746629786374683	-1.178749737547905	1.5037410690039088	0.3861167014149205	-1.0807810163445895	0.23774002280012474	-1.0134936608651246	0.5434079456150741	0.5146031509667611	481.9945373535156	C1=CC(=CC=C1CC(C(=O)O)N)O	D-Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9916991536996496	0.6637858772897933	0.004584998471656015	0.12857989170705822	0.9292909130272669	0.1700302495089682	2.991888909692223	0.3465999999999994	47.42200000000001	13	392.803	0	240.43977245546705	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	426.712	33.909	0.921
1690	0.24407686046120625	-1.0508665259617196	1.4564366553246717	1.1320114877438512	-0.054830715667322616	0.3611325732857969	1.6566338516208594	-1.2690544611614334	-1.3413282810247031	-0.1685757972643556	-0.0878849243731622	-0.6324067599702463	529.000732421875	C1=CC(=CC=C1CC(C(=O)O)N)O	Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9772964917891599	0.4945133718167708	0.0032360111018315536	0.21187630149830497	0.8808499073788265	0.22438431983958454	2.723815339368847	0.3465999999999994	47.42200000000001	13	416.989	0	236.42561694436603	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	455.345	38.356	0.916
1691	-0.11499565797814133	1.4977545744804583	-1.4908972744850424	0.1151039060876557	-0.02691749988564369	0.8188814286298275	-0.53357372487122	0.0644896541750029	-0.694145429956011	-0.3118017486189552	-0.7178768289100175	0.38354475628662116	300.03594970703125	C1=CC(=CC=C1CC(C(=O)O)N)O	Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9772964917891599	0.4945133718167708	0.0032360111018315536	0.21187630149830497	0.8808499073788265	0.22438431983958454	2.723815339368847	0.3465999999999994	47.42200000000001	13	252.305	0	236.42561694436603	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	266.989	14.684	0.945
1692	-0.409369674683625	1.1130183292078903	-1.640803259140192	0.42919719990070504	0.7890660824014476	0.6799025661601115	0.005728687133344644	0.013947603236196255	-0.8686298666139382	-0.8752113152853715	-0.6830746413835589	0.6762511521420154	278.9309997558594	C1=CC(=CC=C1CC(C(=O)O)N)O	Tyrosine	25	70	4	-0.5079666451758841	0.32031550178849594	0.32031550178849594	0.5079666451758841	181.1910000000001	4	3	5	637.6249148455973	-1.55	91.36023904671238	1	0	0	0	4	4	0	83.55	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9772964917891599	0.4945133718167708	0.0032360111018315536	0.21187630149830497	0.8808499073788265	0.22438431983958454	2.723815339368847	0.3465999999999994	47.42200000000001	13	239.355	0	236.42561694436603	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	248.396	9.041	0.964
1693	1.0379177989783843	1.5363362467751873	1.068741762159051	-0.05662178191617847	0.04417807185438078	-0.7714473245627752	0.5125128720558493	-0.18085101258761163	-0.7540998200592101	0.79759161597573	-0.4978721764095871	-0.18435552984238887	305.5008850097656	C1=CC(=CC=C1CCC(=O)[O-])O	Phloretate	25	64	3	-0.5501595056674837	0.2930920704963205	0.2930920704963205	0.5501595056674837	165.16800000000006	3	1	4	569.6116145997624	-1.51	83.0076238267601	1	0	0	0	3	1	0	60.36	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9948875278248165	0.7299891792117481	0.006564370114038005	0.10098914287498956	0.9765556194138875	0.15960261407945123	3.0437702006886482	0.07469999999999927	41.43480000000002	12	242.745	-1	214.664076153022	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	266.599	23.854	0.911
